,Date,ETP journali�re (mm),Temperature (MAX) (�C),Temperature (MIN) (�C),Temperature (MOY) (�C),Relative Humidity (MAX) (% RH),Relative Humidity (MIN) (% RH),Relative Humidity (MOY) (% RH),Pyranometer (SOM) (W/m�)
4950,03/05/20,6.27,35.3,17.0,27.0,60.0,19.4,35.4,31213.0
4951,04/05/20,5.83,30.6,16.0,24.2,76.9,26.8,45.9,30290.02
4952,05/05/20,5.25,27.4,13.9,20.3,88.4,48.0,65.8,30262.09
4953,06/05/20,4.96,28.7,11.9,20.6,85.6,34.4,57.3,28318.08
4954,07/05/20,5.05,28.9,17.1,22.9,70.8,39.5,52.6,26857.07
4955,08/05/20,5.0,25.8,13.1,19.8,88.6,46.4,65.9,29721.05
4956,09/05/20,2.25,21.6,12.1,16.1,95.1,59.9,78.8,12878.03
4957,10/05/20,3.34,21.7,12.9,16.4,93.0,43.1,71.2,18949.02
4958,11/05/20,4.88,24.3,10.1,17.5,94.9,39.5,66.4,29681.02
4959,12/05/20,2.66,21.4,9.9,14.9,96.2,42.5,79.4,16827.07
4960,13/05/20,2.87,20.9,10.4,14.6,98.7,49.2,81.9,18141.01
4961,14/05/20,2.6,19.4,9.6,13.3,98.3,39.9,69.3,16356.0
4962,15/05/20,2.07,16.4,7.6,11.9,99.0,67.3,89.6,15055.03
4963,16/05/20,2.42,17.0,10.8,12.8,99.2,62.8,88.8,18283.02
4964,17/05/20,4.96,22.6,8.6,15.9,96.8,38.5,70.2,32424.06
4965,18/05/20,5.49,26.3,10.7,19.1,92.4,29.9,57.5,32807.06
4966,19/05/20,5.9,30.7,12.0,22.7,78.9,20.4,42.7,31208.01
4967,20/05/20,5.64,31.4,17.4,24.2,57.0,18.0,37.3,28261.06
4968,21/05/20,5.94,31.7,15.5,24.4,62.2,18.9,37.7,31523.06
4969,22/05/20,6.35,33.4,17.8,26.2,53.0,15.3,31.1,32045.01
4970,23/05/20,6.53,33.7,17.5,26.4,52.1,17.4,31.8,31453.03
4971,24/05/20,6.69,34.1,18.0,26.7,46.0,17.2,30.4,32023.07
4972,25/05/20,6.37,33.1,18.1,25.9,59.4,18.7,36.9,32380.05
4973,26/05/20,5.9,33.2,17.3,25.2,70.6,26.6,51.7,30820.02
4974,27/05/20,5.64,32.8,16.4,25.2,86.8,26.7,52.0,28435.07
4975,28/05/20,5.4,35.1,19.3,26.5,70.0,20.7,44.6,26416.08
4976,29/05/20,5.36,31.5,17.2,24.0,84.5,31.4,58.7,28547.05
4977,30/05/20,5.77,31.6,17.2,24.7,85.8,30.5,57.6,30267.02
4978,31/05/20,4.39,28.6,17.7,22.5,86.6,48.1,68.5,23772.07
4979,01/06/20,5.78,30.1,15.6,22.7,87.4,38.0,61.9,32760.03
4980,02/06/20,6.01,30.6,16.4,23.0,81.8,34.7,57.7,32456.02
4981,03/06/20,6.24,30.3,15.5,22.8,81.9,28.2,53.4,32985.02
4982,04/06/20,4.97,27.9,15.3,20.5,87.2,33.1,64.3,27201.09
4983,05/06/20,5.7,28.2,16.7,22.2,72.2,40.2,52.5,32419.03
4984,06/06/20,3.85,29.1,16.6,22.4,90.7,39.3,60.1,19748.07
4985,07/06/20,3.32,24.4,16.3,19.7,93.7,50.5,73.1,18747.09
4986,08/06/20,4.55,22.9,15.5,18.9,91.9,54.1,72.0,29191.04
4987,09/06/20,4.19,24.1,11.8,17.8,88.3,41.6,65.3,26204.0
4988,10/06/20,5.76,27.0,11.9,19.6,87.4,36.1,61.4,33401.06
4989,11/06/20,1.52,19.1,14.4,16.9,84.7,61.1,75.0,8438.04
4990,12/06/20,5.45,25.6,14.5,18.9,85.9,35.5,66.2,31569.06
4991,13/06/20,4.67,26.0,14.8,19.8,87.1,42.1,63.8,26770.07
4992,14/06/20,5.82,26.3,13.0,20.2,73.5,41.1,53.6,33700.0
4993,15/06/20,6.3,29.5,12.7,21.7,77.4,30.2,49.9,34281.08
4994,16/06/20,4.61,25.1,13.8,19.9,78.6,37.5,57.6,26246.0
4995,17/06/20,4.78,26.9,14.0,20.7,81.3,39.9,59.6,28037.0
4996,18/06/20,4.2,25.7,14.9,20.0,92.8,47.5,70.2,24207.0
4997,19/06/20,4.86,27.7,14.8,20.2,94.8,29.5,67.5,28600.07
4998,20/06/20,6.4,32.5,15.4,24.4,80.3,31.6,52.9,33234.05
4999,21/06/20,6.65,36.3,17.3,27.1,74.8,20.7,46.2,33128.06
5000,22/06/20,7.08,40.9,21.2,31.0,59.5,8.2,30.1,30446.03
5001,23/06/20,5.99,34.1,21.7,28.2,68.6,27.3,43.0,28130.06
5002,24/06/20,6.37,33.5,18.6,26.2,80.3,37.8,57.4,32445.07
5003,25/06/20,5.25,29.0,17.6,23.1,88.7,44.3,67.2,30156.04
5004,26/06/20,3.98,27.5,16.4,21.4,92.1,45.7,70.7,22790.07
5005,27/06/20,5.99,31.0,15.5,23.6,88.4,28.0,56.8,32531.02
5006,28/06/20,6.2,33.9,16.9,25.9,70.8,27.0,47.1,31660.02
5007,29/06/20,6.08,37.3,19.4,28.6,76.1,20.8,44.5,30393.01
5008,30/06/20,6.0,34.8,20.7,27.9,72.5,34.1,51.6,29719.02
5009,01/07/20,6.85,38.7,19.1,29.5,71.9,19.8,42.9,31793.03
5010,02/07/20,5.93,34.0,22.0,28.0,61.6,24.1,42.5,29024.0
5011,03/07/20,6.11,33.2,18.6,26.3,74.8,22.6,45.4,31504.09
5012,04/07/20,6.36,37.5,18.0,28.0,64.3,17.5,38.1,31836.0
5013,05/07/20,7.16,39.8,22.2,31.6,54.3,10.7,30.9,31914.09
5014,06/07/20,7.44,39.2,24.2,32.2,39.9,10.6,23.9,31895.03
5015,07/07/20,6.76,40.6,23.4,32.7,34.0,10.8,19.5,31964.03
5016,08/07/20,6.93,38.2,22.4,31.1,55.0,15.2,27.0,30337.02
5017,09/07/20,6.08,33.0,17.6,25.3,74.3,17.4,48.0,31179.02
5018,10/07/20,6.32,35.9,17.9,27.2,68.2,19.9,40.0,31995.03
5019,11/07/20,5.35,39.7,22.3,31.7,47.9,13.8,30.6,22499.09
5020,12/07/20,5.08,39.2,25.4,32.0,61.9,16.3,35.8,20814.08
5021,13/07/20,6.57,36.0,21.5,28.7,65.3,17.8,43.0,31428.01
5022,14/07/20,6.35,36.0,21.1,28.6,63.9,19.4,41.9,30646.04
5023,15/07/20,6.25,37.6,21.9,29.9,65.8,23.4,43.4,29669.07
5024,16/07/20,6.73,39.5,23.3,31.9,56.8,17.6,36.0,29242.04
5025,17/07/20,6.85,38.6,25.3,32.2,50.0,20.1,33.3,30471.06
5026,18/07/20,6.71,36.6,22.7,30.0,57.9,19.4,38.1,30805.04
5027,19/07/20,6.61,37.1,21.2,29.8,55.7,16.4,36.4,31005.02
5028,20/07/20,5.49,39.7,24.2,30.6,60.3,15.3,36.0,22864.0
5029,21/07/20,5.82,35.5,19.8,27.4,79.9,29.5,56.2,29162.01
5030,22/07/20,6.16,34.5,19.8,27.3,79.9,26.3,51.7,30784.09
5031,23/07/20,6.71,36.0,19.9,28.4,71.5,16.2,45.0,32327.0
5032,24/07/20,6.58,35.9,20.3,28.5,75.8,23.5,49.2,31398.06
5033,25/07/20,6.87,37.8,21.7,29.9,68.7,21.3,44.2,31322.07
5034,26/07/20,5.14,39.6,22.5,30.7,65.4,11.7,40.8,24863.04
5035,27/07/20,5.29,38.3,23.8,31.2,68.4,17.2,43.0,28486.09
5036,28/07/20,5.5,35.4,21.9,29.0,66.7,32.9,49.4,30075.05
5037,29/07/20,3.7,38.3,20.4,29.4,80.4,13.0,47.7,20536.08
5038,30/07/20,3.58,40.1,22.5,31.8,66.4,14.3,35.2,18759.04
5039,31/07/20,5.36,40.1,26.1,33.3,50.4,16.1,26.6,28156.09
5040,01/08/20,4.25,38.9,28.0,32.4,39.5,19.6,29.8,20159.0
5041,02/08/20,6.75,38.2,24.4,31.5,50.5,21.8,32.4,30188.01
5042,03/08/20,6.12,33.2,21.4,27.1,51.7,19.2,36.3,30427.04
5043,04/08/20,5.94,34.5,17.1,26.5,57.0,20.2,38.1,32042.05
5044,05/08/20,6.33,38.3,20.4,30.0,69.5,20.3,42.4,30608.06
5045,06/08/20,4.32,35.8,22.9,29.5,74.2,25.2,46.2,20268.01
5046,07/08/20,4.84,35.0,19.0,27.5,92.9,20.6,59.6,24706.08
5047,08/08/20,5.43,38.8,22.4,30.4,76.3,18.1,46.0,26555.06
5048,09/08/20,6.48,39.4,21.9,31.5,79.6,16.4,37.4,29954.02
5049,10/08/20,3.99,37.4,20.5,27.3,87.5,24.6,58.1,19374.03
5050,11/08/20,4.44,28.8,19.8,23.9,89.1,56.7,69.9,24980.05
5051,12/08/20,4.85,29.5,17.4,22.7,93.4,38.4,68.0,26559.09
5052,13/08/20,5.4,32.6,16.7,24.5,89.6,32.4,60.3,29148.02
5053,14/08/20,5.64,32.3,18.1,25.0,82.0,34.5,55.2,29373.05
5054,15/08/20,5.61,30.0,15.6,23.0,86.7,33.6,58.5,30445.03
5055,16/08/20,5.54,29.4,15.3,22.4,87.1,25.4,55.7,29632.09
5056,17/08/20,5.86,32.2,14.9,23.8,70.4,17.8,46.2,29858.06
5057,18/08/20,5.83,33.4,17.2,25.7,77.3,28.0,49.9,29481.01
5058,19/08/20,4.57,34.9,19.0,26.8,73.3,25.1,51.1,21867.01
5059,20/08/20,5.74,36.5,19.6,27.9,77.9,28.4,51.3,27767.09
5060,21/08/20,6.02,38.6,20.0,29.2,60.6,17.8,40.2,28146.05
5061,22/08/20,5.72,36.1,22.1,29.3,60.3,25.1,41.0,27320.09
5062,23/08/20,6.02,36.9,22.7,29.9,59.5,23.9,39.3,28188.05
5063,24/08/20,6.0,37.3,21.3,29.5,48.9,20.2,33.7,28540.0
5064,25/08/20,6.24,39.3,23.3,32.1,54.7,14.4,32.0,28471.02
5065,26/08/20,6.23,40.1,26.3,33.5,42.9,11.8,23.5,28564.07
5066,27/08/20,6.5,39.4,26.1,32.5,31.2,13.1,22.1,27783.08
5067,28/08/20,6.12,32.1,20.0,26.7,68.8,24.0,38.2,29278.07
5068,29/08/20,5.06,28.2,17.3,21.8,89.0,36.2,59.2,26917.07
5069,30/08/20,5.22,31.6,13.8,23.0,66.2,22.3,40.9,27013.08
5070,31/08/20,5.24,33.8,17.4,25.9,68.6,25.3,45.8,27302.08
5071,01/09/20,6.23,34.3,19.6,26.4,63.4,12.3,41.5,27354.02
5072,02/09/20,5.29,31.6,15.8,23.9,82.3,14.1,48.4,28901.01
5073,03/09/20,5.88,35.5,19.5,27.5,58.1,22.3,37.8,27918.0
5074,04/09/20,5.5,36.2,20.6,28.4,57.8,22.9,39.2,26955.08
5075,05/09/20,5.44,37.1,21.4,28.8,62.9,18.4,41.9,26335.01
5076,06/09/20,5.48,35.1,21.1,28.3,55.7,26.8,42.3,26251.09
5077,07/09/20,5.62,34.7,21.5,28.4,60.6,27.3,43.2,25885.05
5078,08/09/20,5.61,33.4,20.5,27.0,63.5,23.3,42.9,26825.02
5079,09/09/20,5.33,32.8,18.5,25.4,71.9,23.3,46.3,26252.0
5080,10/09/20,5.38,32.9,17.8,25.8,68.0,18.7,42.8,27424.01
5081,11/09/20,5.58,34.6,18.4,27.0,62.4,20.7,40.2,26051.07
5082,12/09/20,5.27,34.9,18.9,26.9,77.6,21.8,49.0,24909.05
5083,13/09/20,3.86,31.4,19.5,24.7,84.8,37.4,63.4,19956.01
5084,14/09/20,2.98,30.9,20.2,23.9,86.2,42.4,71.1,15590.07
5085,15/09/20,4.48,30.1,17.0,23.6,94.5,42.4,68.1,24780.08
5086,16/09/20,3.31,32.4,18.3,25.1,87.3,28.8,57.2,15363.01
5087,17/09/20,2.04,32.7,18.6,25.0,95.3,26.7,57.8,8884.01
5088,18/09/20,3.04,27.2,17.9,21.4,97.0,56.3,78.4,16307.07
5089,19/09/20,4.32,28.1,16.0,21.8,85.8,42.8,64.3,24218.01
5090,20/09/20,4.66,29.0,15.1,21.8,85.4,28.0,58.9,25265.05
5091,21/09/20,4.66,29.8,15.7,22.5,74.5,24.5,48.9,24625.09
5092,22/09/20,4.45,30.2,17.7,23.4,67.2,27.6,47.0,22938.01
5093,23/09/20,4.32,32.6,17.9,24.7,71.4,22.8,44.1,20799.07
5094,24/09/20,4.49,34.6,18.7,27.0,50.5,20.2,33.1,21755.05
5095,25/09/20,5.02,30.3,20.5,25.3,50.6,30.1,39.1,23111.01
5096,26/09/20,4.45,25.9,15.0,20.6,64.7,30.6,45.7,24343.08
5097,27/09/20,4.22,26.3,11.4,19.1,75.8,27.2,50.9,24393.08
5098,28/09/20,4.35,31.1,13.4,22.2,80.5,24.9,49.1,24293.01
5099,29/09/20,4.93,34.8,17.8,26.1,57.9,19.3,39.1,23151.08
5100,30/09/20,4.21,30.0,17.2,23.1,70.6,30.4,50.9,21909.09
5101,01/10/20,4.07,26.2,14.7,20.3,89.4,35.9,64.0,22806.09
5102,02/10/20,2.2800000000000002,21.5,15.4,17.9,90.5,51.3,73.5,11908.08
5103,03/10/20,1.53,19.0,12.1,15.1,95.8,62.9,80.8,10730.05
5104,04/10/20,3.76,23.1,10.4,16.4,88.8,34.0,63.1,23917.04
5105,05/10/20,3.46,22.6,9.3,16.1,95.1,46.4,71.3,22914.08
5106,06/10/20,3.93,26.8,11.0,18.8,85.4,26.5,53.8,23431.07
5107,07/10/20,4.23,30.9,14.6,22.4,57.1,20.3,36.3,23231.02
5108,08/10/20,3.85,31.0,16.8,23.9,44.3,21.6,32.3,20026.04
5109,09/10/20,4.34,30.9,17.2,24.4,45.5,27.4,36.5,21894.01
5110,10/10/20,4.03,30.4,17.7,24.1,71.0,25.4,47.1,20370.01
5111,11/10/20,4.28,29.4,15.5,22.4,69.5,25.9,45.0,21997.09
5112,12/10/20,4.13,27.8,14.2,21.0,62.3,29.5,45.3,22081.06
5113,13/10/20,3.99,27.1,13.2,19.6,75.3,28.0,48.6,22230.02
5114,14/10/20,3.7,23.3,10.2,16.6,92.7,29.5,64.6,22012.07
5115,15/10/20,2.94,21.2,12.9,16.2,82.9,44.2,65.5,18058.09
5116,16/10/20,2.9699999999999998,20.6,12.3,15.8,86.0,50.1,66.8,19484.02
5117,17/10/20,3.17,22.2,9.9,16.2,81.3,42.6,59.8,20393.01
5118,18/10/20,3.61,28.6,11.3,19.5,74.9,20.6,44.7,20558.05
5119,19/10/20,3.62,29.1,15.2,21.8,49.3,20.9,36.6,18768.04
5120,20/10/20,3.69,32.8,15.8,23.5,60.0,14.4,33.9,17577.03
5121,21/10/20,0.9400000000000001,20.7,15.3,17.9,96.9,57.9,80.6,5706.09
5122,22/10/20,0.63,16.1,13.8,15.1,99.7,89.9,96.8,4420.06
5123,23/10/20,1.33,17.7,13.1,15.3,98.2,77.7,90.1,9360.09
5124,24/10/20,2.86,20.6,11.2,15.4,97.0,55.1,78.8,19577.01
5125,25/10/20,2.86,20.4,9.9,14.9,93.2,47.7,73.7,19330.07
5126,26/10/20,1.19,17.5,9.0,12.5,97.4,55.7,89.4,9055.06
5127,27/10/20,2.2,18.2,8.8,13.1,99.2,61.1,82.0,16140.08
5128,28/10/20,2.8,21.7,8.8,14.6,90.5,46.1,68.7,19168.0
5129,29/10/20,3.18,27.0,11.8,18.5,79.7,27.5,49.0,19092.06
5130,30/10/20,3.01,26.9,13.2,20.1,58.9,26.4,41.8,17245.09
5131,31/10/20,2.9699999999999998,26.2,14.4,19.8,58.9,27.8,43.6,16593.03
5132,01/11/20,3.17,26.5,12.5,18.8,65.8,26.2,46.1,18721.06
5133,02/11/20,3.35,26.7,11.6,18.9,51.9,20.3,35.1,19160.06
5134,03/11/20,3.06,23.9,11.0,17.4,69.8,28.9,43.5,18225.05
5135,04/11/20,1.6099999999999999,19.9,10.9,14.1,98.5,48.9,71.8,11461.08
5136,05/11/20,2.03,20.6,11.6,15.6,96.8,53.0,79.0,14304.06
5137,06/11/20,2.25,29.8,13.5,19.7,85.7,20.3,49.9,8741.07
5138,07/11/20,2.16,20.6,12.2,15.4,92.9,56.1,77.3,14279.06
5139,08/11/20,2.79,23.3,10.9,16.6,89.7,28.2,63.0,17662.02
5140,09/11/20,2.42,21.1,10.3,15.3,86.3,51.7,71.2,16372.06
5141,10/11/20,2.46,21.2,11.0,15.4,93.6,48.2,72.6,17227.06
5142,11/11/20,2.71,22.2,9.4,15.8,85.9,40.9,63.6,17691.03
5143,12/11/20,2.51,24.5,11.3,17.0,68.5,24.8,43.8,15011.09
5144,13/11/20,2.12,22.7,14.0,18.0,94.5,34.2,50.1,11862.07
5145,14/11/20,1.97,21.3,14.3,17.2,95.3,63.8,80.2,12867.09
5146,15/11/20,2.6,26.6,14.3,19.5,84.7,30.6,56.1,15413.06
5147,16/11/20,2.9,27.5,15.7,20.2,59.9,30.2,45.6,15844.05
5148,17/11/20,2.91,27.1,14.3,19.4,61.9,23.2,42.0,16179.07
5149,18/11/20,2.87,24.5,12.2,17.7,59.6,30.2,44.2,16277.07
5150,19/11/20,2.59,23.6,11.3,16.3,74.0,40.7,58.8,15876.0
5151,20/11/20,2.64,23.4,9.6,15.4,74.8,20.9,49.3,16292.05
5152,21/11/20,2.45,21.3,9.0,14.1,74.0,37.1,53.2,16236.03
5153,22/11/20,2.41,19.7,8.5,13.0,75.0,27.8,51.9,16592.09
5154,23/11/20,2.4,21.2,7.0,13.6,53.5,27.6,40.1,15971.03
5155,24/11/20,2.56,21.7,9.7,14.8,86.8,23.2,42.7,15502.08
5156,25/11/20,1.43,19.6,7.7,13.4,92.1,36.4,60.2,9435.09
5157,26/11/20,0.29,12.6,6.5,8.7,98.2,68.6,84.5,1832.02
5158,27/11/20,0.75,11.7,6.6,8.4,95.9,62.2,84.6,6075.0
5159,28/11/20,1.0,14.5,7.9,10.7,97.1,57.1,76.6,5012.05
5160,29/11/20,2.06,17.8,6.1,11.8,79.8,42.0,66.0,14957.05
5161,30/11/20,2.23,18.9,8.2,13.1,78.4,41.6,60.9,15200.03
5162,01/12/20,2.15,20.4,7.9,13.1,76.4,39.9,61.4,14957.02
5163,02/12/20,2.42,20.2,8.3,13.3,71.3,34.1,54.8,15156.08
5164,03/12/20,2.24,18.9,8.2,12.5,77.2,31.2,54.9,14600.09
5165,04/12/20,1.75,17.2,8.6,12.4,92.8,47.1,70.1,7991.08
5166,05/12/20,0.6,9.1,5.1,6.6,94.7,81.6,89.8,5135.06
5167,06/12/20,0.71,10.3,5.7,8.0,93.5,76.0,86.6,5387.0
5168,07/12/20,1.08,14.8,6.8,10.8,89.5,60.1,78.2,7511.08
5169,08/12/20,1.2,15.6,10.2,12.3,93.7,64.8,80.5,7706.03
5170,09/12/20,0.85,13.6,10.2,11.5,96.9,76.4,90.1,6623.09
5171,10/12/20,1.58,16.2,10.7,13.2,91.5,71.7,82.1,12077.0
5172,11/12/20,0.93,18.4,11.9,14.6,97.3,73.9,88.5,5931.07
5173,12/12/20,1.02,17.4,12.1,13.7,99.9,72.0,93.5,7151.03
5174,13/12/20,1.9,19.5,9.1,14.3,99.0,59.9,87.4,13796.08
5175,14/12/20,1.15,17.4,12.4,14.3,99.9,69.2,88.7,8227.07
5176,15/12/20,1.05,16.4,10.2,13.0,98.6,71.1,91.1,7780.08
5177,16/12/20,1.46,17.3,7.4,11.9,98.0,60.9,86.2,10733.08
5178,17/12/20,1.43,14.1,7.1,10.1,99.3,61.2,87.3,11672.0
5179,18/12/20,1.73,14.9,5.9,10.3,94.4,61.3,83.3,14242.04
5180,19/12/20,1.43,14.7,6.7,10.6,96.0,62.3,85.5,11494.04
5181,20/12/20,1.33,15.6,9.1,12.3,94.4,61.1,82.7,9721.02
5182,21/12/20,1.8900000000000001,17.3,7.5,11.9,94.9,55.8,77.6,14415.07
5183,22/12/20,2.0,18.2,8.2,12.9,78.3,43.2,64.4,14240.09
5184,23/12/20,2.05,19.3,8.4,12.7,79.7,34.7,63.8,14223.03
5185,24/12/20,1.82,16.4,7.0,11.1,92.8,47.9,72.1,13731.0
5186,25/12/20,1.25,15.5,6.0,9.8,92.3,61.8,80.5,9580.09
5187,26/12/20,1.8,15.0,6.0,9.7,92.8,56.7,75.8,14380.07
5188,27/12/20,1.87,16.2,3.9,9.5,89.8,42.6,70.9,14163.02
5189,28/12/20,1.55,14.0,5.1,8.9,97.0,52.5,77.5,12117.09
5190,29/12/20,0.76,11.6,4.8,8.0,97.1,60.9,87.8,6733.06
5191,30/12/20,0.98,11.2,7.2,8.5,98.8,74.0,90.4,7887.05
5192,31/12/20,1.52,11.1,2.5,6.9,95.2,66.8,83.0,13978.05
5193,01/01/21,0.58,10.9,1.8,6.3,97.0,61.9,87.4,4787.09
5194,02/01/21,1.08,9.8,4.5,6.4,97.9,57.9,85.7,9327.09
5195,03/01/21,1.67,10.3,0.8,5.2,93.6,47.7,77.0,15283.02
5196,04/01/21,1.62,9.7,0.5,4.1,88.6,49.1,75.1,15352.0
5197,05/01/21,0.37,10.0,2.3,6.1,99.5,70.8,87.9,3196.02
5198,06/01/21,0.52,15.1,8.7,11.0,100.0,66.5,97.2,4355.04
5199,07/01/21,0.91,16.7,10.4,13.6,97.8,64.4,86.8,6388.09
5200,08/01/21,1.46,15.4,11.2,13.4,98.4,58.4,81.7,10004.01
5201,09/01/21,1.69,12.9,4.1,8.5,93.3,51.9,76.4,13786.02
5202,10/01/21,1.46,11.4,2.9,6.3,94.2,51.2,77.4,11595.0
5203,11/01/21,0.7000000000000001,7.3,2.3,4.1,94.1,73.5,88.1,6571.09
5204,12/01/21,1.78,11.2,0.2,5.2,91.1,46.9,75.4,16148.03
5205,13/01/21,1.92,12.5,1.0,5.9,90.0,32.2,66.8,16204.08
5206,14/01/21,1.76,10.8,0.4,5.8,96.0,37.0,72.2,15734.08
5207,15/01/21,1.74,11.5,1.2,5.6,95.8,54.3,81.1,15709.05
5208,16/01/21,1.8599999999999999,12.6,0.9,6.4,95.8,44.9,80.7,16246.03
5209,17/01/21,1.9300000000000002,16.6,3.9,9.3,82.2,28.9,56.3,13774.09
5210,18/01/21,2.27,17.0,3.3,9.4,72.9,26.9,53.5,16675.05
5211,19/01/21,2.35,17.2,5.1,10.1,72.3,27.4,50.1,16625.03
5212,20/01/21,1.9300000000000002,15.0,5.2,10.0,93.9,40.4,59.0,14370.02
5213,21/01/21,1.6400000000000001,16.3,9.4,12.2,97.7,65.1,86.1,13057.07
5214,22/01/21,1.46,19.1,10.2,12.8,96.5,59.5,87.1,10282.04
5215,23/01/21,1.6099999999999999,14.7,9.3,11.6,98.5,75.3,89.3,13117.02
5216,24/01/21,1.6400000000000001,15.2,5.1,10.6,100.0,55.6,86.1,12932.06
5217,25/01/21,1.73,16.7,8.2,12.3,97.0,58.3,83.8,13190.01
5218,26/01/21,2.16,17.4,7.7,12.3,98.0,63.9,86.0,16497.05
5219,27/01/21,2.31,19.5,8.2,13.3,98.0,58.3,83.7,16784.0
5220,28/01/21,2.74,23.1,9.5,15.6,93.0,42.8,69.3,17470.05
5221,29/01/21,2.71,23.5,11.7,16.1,89.6,37.4,67.2,17266.06
5222,30/01/21,0.99,14.5,8.6,12.0,99.2,67.3,86.8,7115.02
5223,31/01/21,1.57,15.9,9.4,11.9,97.2,64.8,88.1,12323.06
5224,01/02/21,2.38,17.5,8.0,12.3,99.1,60.7,85.5,17883.0
5225,02/02/21,2.89,22.5,7.5,14.3,95.9,26.8,57.5,18606.06
5226,03/02/21,2.38,21.5,9.4,14.3,72.5,30.0,56.2,14483.05
5227,04/02/21,2.18,22.1,10.6,15.1,97.9,30.0,57.2,12081.02
5228,05/02/21,0.47000000000000003,11.5,8.2,10.0,99.0,71.7,89.0,3339.06
5229,06/02/21,1.0,12.0,6.1,8.4,95.2,62.4,85.5,7940.04
5230,07/02/21,1.44,12.4,5.5,8.5,92.6,61.9,82.8,11701.08
5231,08/02/21,2.51,18.6,3.6,11.2,95.5,46.6,74.5,16864.05
5232,09/02/21,2.31,18.5,8.4,13.2,98.7,49.8,79.5,15613.08
5233,10/02/21,2.23,16.7,7.9,12.2,96.9,63.9,84.8,17125.0
5234,11/02/21,2.88,20.2,7.9,13.6,96.2,48.3,75.8,19798.03
5235,12/02/21,1.55,16.0,7.3,11.3,96.7,55.6,85.5,11589.07
5236,13/02/21,2.8,18.9,4.5,11.0,97.1,38.0,71.8,21011.08
5237,14/02/21,3.39,21.2,6.2,13.5,67.5,19.7,40.9,21361.03
5238,15/02/21,3.27,20.4,7.6,14.4,63.3,30.0,46.5,21225.01
5239,16/02/21,3.32,21.6,8.2,14.3,73.2,24.2,47.6,21286.09
5240,17/02/21,3.33,20.9,6.3,13.2,86.5,24.3,54.7,21844.03
5241,18/02/21,2.9,19.1,7.7,13.0,89.9,50.2,67.5,20340.0
5242,19/02/21,3.25,21.1,7.6,14.1,87.4,29.8,57.9,20818.06
5243,20/02/21,3.2800000000000002,22.4,7.6,15.4,72.2,22.1,44.2,19659.06
5244,21/02/21,0.8,13.3,6.4,9.7,92.1,42.9,70.9,5282.09
5245,22/02/21,1.6099999999999999,12.1,3.6,7.7,92.7,64.4,81.0,13174.08
5246,23/02/21,3.07,16.1,3.6,9.6,92.8,28.3,65.1,22623.07
5247,24/02/21,3.22,21.6,6.8,14.3,71.9,27.3,49.3,19445.09
5248,25/02/21,2.32,17.1,7.8,12.8,79.4,49.3,63.1,16845.04
5249,26/02/21,1.4,15.4,8.2,11.4,97.9,68.5,88.9,10657.07
5250,27/02/21,2.11,17.4,7.2,11.2,99.4,52.6,84.3,15545.09
5251,28/02/21,2.22,17.4,8.5,12.3,92.8,51.8,74.2,15673.09
5252,01/03/21,1.29,15.8,7.1,10.7,95.4,65.1,81.9,9568.02
5253,02/03/21,2.5300000000000002,16.3,5.5,11.0,94.0,56.1,78.4,18949.05
5254,03/03/21,2.84,18.4,7.2,12.3,94.0,48.3,71.7,19394.05
5255,04/03/21,2.38,17.8,8.8,13.0,91.8,46.6,68.3,15709.02
5256,05/03/21,1.19,14.4,9.7,11.3,98.6,67.0,92.3,9535.01
5257,06/03/21,1.3599999999999999,14.7,8.5,11.0,98.9,71.2,91.1,10446.06
5258,07/03/21,1.24,14.4,8.3,10.6,98.4,75.0,92.0,9731.05
5259,08/03/21,1.35,14.1,8.1,10.2,97.5,70.4,90.1,11094.09
5260,09/03/21,1.96,13.3,6.2,9.2,98.9,61.5,83.8,16234.0
5261,10/03/21,2.98,15.8,3.5,9.5,95.6,51.0,77.8,24060.04
5262,11/03/21,3.54,17.6,4.7,11.2,88.5,42.8,66.1,25885.07
5263,12/03/21,3.45,18.0,5.8,11.9,93.8,48.7,73.9,25234.04
5264,13/03/21,3.2,17.7,6.9,12.4,98.6,56.3,84.5,23767.04
5265,14/03/21,3.55,20.0,9.4,14.0,97.9,50.4,78.2,25115.08
5266,15/03/21,3.59,21.3,9.7,15.3,83.3,44.4,64.5,23631.02
5267,16/03/21,3.7800000000000002,21.6,9.4,15.4,84.0,46.1,62.4,25014.02
5268,17/03/21,2.69,20.5,10.0,14.6,79.1,42.1,63.8,17264.04
5269,18/03/21,3.18,20.1,10.4,14.5,93.1,47.7,72.3,20694.02
5270,19/03/21,2.46,17.0,8.1,12.1,96.9,54.3,81.8,18681.09
5271,20/03/21,0.47000000000000003,10.8,5.0,6.8,98.4,66.7,89.3,4145.04
5272,21/03/21,2.55,13.2,4.2,7.9,99.6,44.0,79.0,22378.04
5273,22/03/21,3.59,15.9,2.9,9.5,90.7,42.4,69.6,27581.02
5274,23/03/21,3.93,19.2,5.5,12.4,89.6,39.1,68.4,27329.04
5275,24/03/21,4.09,20.5,8.0,14.1,88.9,40.3,67.2,27399.09
5276,25/03/21,4.08,21.3,7.0,14.3,91.9,41.7,66.3,27184.05
5277,26/03/21,3.62,22.0,8.6,14.7,88.5,31.6,65.7,23829.09
